business_id,review_count,stars,postal_code,checkin_count
bHKrn270Fw0iAnovnQiHFw,7,2.0,15205,
EQRLqm_pfEgZrSAkYVbBqQ,33,3.5,15205,
u0yeTbQCdgYjwkWpzSv-XA,3,5.0,15132,
9zv2FXCenecdCJnk6TAWHQ,3,5.0,15222,
CV1VfZBR38LFR0pGSfBGwg,6,1.5,15238,
1FogeQpamkvbyv63AegWMA,4,1.0,15104,
ElqnzGaxTVHXWlHGl2dUyA,5,2.5,15102,
qqop0eM9UQcI8uRRIWOOKQ,14,4.5,15068,
a_62dMNb-UjY6Mc4tbt42g,117,4.0,15212,
jNL2MoJI0Ps8hYVktQ4lkQ,8,3.0,15206,
_rKbEQMjId6LQXj11SXnRw,3,4.5,15217,
Xt6xo-UmJhYtHiscwRnw0A,119,4.0,15212,
o5TT8SLFHtuZPJgfGhgROg,10,4.5,15317,
vVz2o24e17PuQtHJOkHPfA,3,3.5,15219,
6u21xlDG-2AfMVpO_uWiBg,3,3.0,15642,
PcW5yjx4rvc_vBrUc_fBSA,52,4.0,15206,
BedglpnHtjQ9y9kL5mstsQ,3,3.5,15131,
mREtC2OzAMPJb-UE6fzDKw,6,4.0,15143,
GvXGV5liOBpjqOtsrEAdAQ,3,2.5,15146,
5G-ulG_g_MpcIYlNzaCMmA,28,3.5,15216,
o9eVtV66qMtY0VmWyY2N9Q,63,4.0,15102,
z15C-dJodOlPO8bMBl6F8g,250,4.0,15222,
Qi2vOSs7AIeen_zrWt6WDA,12,3.0,15205,
kyS7_vA_kNIluBQDOyWfIw,27,4.0,15228,
NkkixYh6uWg5I-3HBatwwA,3,3.5,15108,
4iSVxQKK1G3V-LBffQxaKg,149,4.0,15222,
6RmdqLK1H5aodAA8t7Yl2A,72,3.0,15120,
qAVoausNrMEByp2cFt8EaA,7,4.0,15213,
bWfwTLWvrGd1LPwDKzq1WQ,4,4.0,15236,
3ytDBYOIv0MnqrAe-OvQNw,5,2.5,15236,
FgNgBLayRFm6H6Qr66ecbQ,51,2.5,15241,
XM2Rdiu4sVwzS9s0hnxPJw,3,5.0,15220,
RAXnDEpXmE_32NpR88LccQ,9,1.5,15237,
BkWF6Xz1KTT-r3fWbxEvjg,16,4.0,15201,
_Tx-aTt8uP-SJkw_JxH-SA,3,5.0,15212,
e7w5HzwQEbFQn5xB5dviZQ,4,5.0,15223,
qUraZNprg0Vk4PmjaPQREQ,5,3.0,15236,
XdnW3ttBK2MUkjV9PdfjWw,11,4.5,15203,
l6kIB5VxMN6HY1mGvINmpg,3,3.0,15071,
8SCLMB-jS-avkTRDeVKeqg,12,3.0,15108,
UlAUTA0hVi48_k73HSeyzw,20,3.0,15090,
_yVaEns3F6s4Zea8s7p0TA,3,3.5,19362,
7u-REDjaWjXwav1wtJwU7w,9,4.5,15208,
yeucyq2hqFMJnuRjCf10Ig,3,3.5,15219,
pHDLRIG2Xu1_1mkGAbyEmw,314,3.5,15232,
rgZMdJJs9PK6_VXSpKvRow,5,3.0,15234,
cuDQMLZ5k7buA9qzWHbWXw,23,4.0,15203,
Q1WoqmmvoyWC3b6esLNyCQ,3,3.5,15205,
3R28YY7Jw_EJs0-X8qDArw,24,4.0,15241,
qiOu_Q8NSQu3aObs9_hg_Q,8,3.0,15044,
U94MrQjZ3OVq7lPw4UQ70g,3,2.0,15120,
oHZ9uCVNTqQpCw54eBNO2Q,6,4.0,15108,
hQMx2ZbGAa_oxJNpnTZf8Q,29,4.0,15071,
jAvAxhs-KjDd9BQ62A4dmQ,3,5.0,15146,
VOPE5NowNi43ZOfkYK-zmg,7,5.0,15147,
MH15_FQQCg6edTap3Yy_uA,50,3.5,15217,
OCkD2DMtbdzUCfzvLLbM_w,39,3.5,15102,
JZOSekP1E3ESWfLHJ3qoRw,4,5.0,15211,
EszMLe1styyy7rHB3OJ9vw,4,1.0,15203,
MkqiuG-zMWMEf0hwyyB-yA,23,4.0,15222,
Q4NIFuOFowxoA0o15OBjwQ,3,3.5,15227,
fJibIXjJJPL_DicEfOpYNA,7,4.5,15044,
WRbqYb4DEfG0s5Ppr1sI9g,3,2.5,15146,
HWVCdxCYicHA7plfXr-vMg,41,3.0,15122,
H6L2wkwoviYUZBcWPSTJjw,6,4.0,15234,
LiT61a62JaTLAT37x6g3bw,3,3.5,15232,
unTea-Zjbn372xYvoD8-Vw,3,3.5,15317,
5ECSyjTywswbyqwpeZR-mg,6,3.5,15222,
gkR_X3INE6Rr-TuM4ynhzQ,6,4.5,15201,
murlFlbYLYQLM8umT4anZQ,3,3.5,15237,
-Wdp5xVPqhbFxWZDVmqRNw,32,4.5,15237,
-SYMuJ9jfIMkXUMYl_RFfw,29,3.5,15237,
KzLjbXEDH1e1WrfzrrzZKw,51,3.0,15222,
8hG-FmLwliM-yxzyeVqjyQ,3,3.5,15236,
8M2bj5LLem5HIwLQwOe7SA,3,5.0,15668,
oQWigWM44z2WdEov4ekYGQ,6,3.5,15133,
DcSvuFcPfb8Ft7HlmL3OmQ,6,5.0,15224,
5Rztf2RObLnq3h6HDmry2w,9,2.5,15212,
X7BA_EijhAWYCNuMiyNgHw,29,4.5,15101,
rV0xOiJA3AFfkP28cys8vQ,5,4.0,15239,
i_EWzuDPAEB6agrdOlvMhg,6,3.5,15234,
P8p0EznR2Aab8QehageW7Q,3,5.0,15106,
oVSsRjZlXHtOxRE6VsFSOw,7,3.5,15232,
vG8Dx3_Vh_WlsZlUZiAa5A,8,4.5,15220,
0Db7vd1NK4wRKKaVyyvuJw,18,3.5,15237,
YgO2v1VNtbPA7zgp0szJXA,75,3.0,15222,
m97IAdTNu9qoHsVJn2A5ug,3,5.0,15236,
IBSOhov5GLSZsGzz3ZsQjg,3,3.5,15236,
u9tuI33E_9gU7guwbOdJVg,9,3.0,15219,
KNvqTNhpCq7Sshqzykx9QQ,3,4.0,15243,
sOmdTs3m2tmB-HKx0WFuhw,6,4.0,15202,
vIKhXVBZZc0IwiHNBXK7Mg,5,2.0,15222,
tSU_1mfw6L1uhw_kuo3JFA,7,2.5,15237,
sTl6ZAzZYdhuhVl7uB3jCQ,3,3.0,15222,
lpiGBGONjJzdmmU_3Ela7w,9,2.5,15238,
dKxeNoetk9TMipSnBbamCw,3,3.5,15218,
nKdONHkJYOQ7GiVP2u6O6Q,59,3.0,15108,
crwLpaNl5UT9Cd5wtEFSdw,3,3.5,15146,
sBzefmmiXkEQLGvUNemPMg,6,2.5,15232,
NG5qynmV0kzxQMFJG7mhEw,14,2.5,15223,
qMoCBIZr3rV_IJAArBDZ8A,3,2.5,15068,
uxFNezZpj2M09gI1Pi20Lg,3,5.0,15102,
quEMIwMBiKViRWN3jhxAcw,4,2.0,15108,
0Q0v-eDzWtaySg7cbVi0yg,15,3.5,15219,
QbMO_EunVMok_X01SkuJcw,14,4.5,15201,
vZbfukwcTjlBANmn6jcBZg,3,3.5,15224,
49seBWZOoI3AOCvNziq4rw,8,4.5,15146,
e0sFxhhJY7XMPdeLRjx85Q,3,4.5,15217,
vSN3n35-3WPX3Ntf-X6jaA,73,3.0,15108,
oBcJkoyZ2GqCNCY7N9S_jw,3,3.5,15071,
aQYBgwQyRS3ji4yyLcEDOQ,9,3.0,15219,
laYIPajrOJmmQHZYOdg_hQ,16,3.5,15108,
UIRSlulsMvfZpULunCEggw,6,5.0,15220,
xqTLe5cTwXkDMa9oI2qZhA,5,3.0,15203,
OFUaOejWPYmHTlRaAQSTBg,3,5.0,15129,
x0czuwZ0yjBavnKYv9OTZw,9,3.5,15108,
-wn8LcDQGOuMzU4RAC4VxQ,13,3.5,15108,
EWzzqaXSIevs89SSgcmkgg,10,4.5,15227,
cpUOMJWNHBeKlu3C5U1TkQ,8,4.0,15231,
8iVd6gMWKGGU9SL55B4vjg,117,4.5,15317,
kS0ha23-PMAiZTlwufDJDQ,6,1.0,15220,
QqbZA4r5g1vCbOxOAKJgWg,342,4.0,15224,
QTwm7ho-dFD5i8c2zrf84g,3,4.5,15116,
JXf04dg9EBlkQFs5hf4QeQ,17,4.5,15222,
aNdZ34wrtpIH7OmRp3wRig,6,4.0,15211,
QzDYO-lJhX-wh74z6ajI4g,9,3.5,15222,
kHshXdiw6VhM89arTnENqw,3,4.5,15237,
jeiW9X12k0IyScm_78uHIw,3,5.0,15025,
Ny3fbYH-tFnSX9bvTQRvfw,3,4.0,15024,
LH_rWCC40zILDiE2HM3TsA,10,4.5,15203,
u4sTiCzVeIHZY8OlaL346Q,1267,4.5,15222,
j6BfGByroCB585NPUnIHBg,6,4.0,15239,
Bl7P1_vtiTfq6fLsEX5Z5Q,20,4.0,15139,
pteM9PVm-DXgt934QzAwMw,5,4.0,15219,
cr6LANs6M6QEwcSityfUxw,3,3.5,15367,
fobyia7GtBCuftFKXhTfow,8,3.5,15206,
MnThD5q-m9oLigW5SoWMJQ,6,3.5,15213,
-Vl7OaCkw4v5gYge3kS04w,6,5.0,15632,
7l5t7Iw3qauVoSSrM6jm9g,7,2.5,15222,
C-Dp_7OeGQZDAIDfqs4q5w,5,4.0,15108,
CB2JSTFkUHeeFdvciBflzA,5,4.5,15219,
-syU1HD-Iw_GEH8P5l03_A,5,5.0,15210,
Leif5a7FHom7sfCx2lrzAw,72,4.0,15106,
SPaG25AHUddzey2kgWUw4w,7,3.5,15236,
rHoUlMwddZWyacMidoSVMQ,22,1.5,15231,
K-SsrPH0nFExdpLrTo1X1w,434,4.0,15275,
gOtY-I9lvbyOUShbBhCChQ,62,4.0,15217,
8PhLT_WRxnrZfKWICllMUQ,3,4.5,15201,
xcVanoC1mm8Yc2967qOIlw,5,3.0,15222,
I1sbi5afHBS6o7T1506ZkA,3,4.5,15222,
w-YZ755_a3SswPSeUwCdSg,21,3.0,15205,
B9YWDH-_QIg4YCyABwQwQQ,4,2.0,15218,
6jnShe-W1x4Nw4y_CGO2Fg,5,1.0,15206,
pzJLbHcXpm_MYkJ1c6qbbg,8,3.0,15017,
bW-upV0GnSbnDjh04W032A,3,5.0,15143,
rpJsD2N7MSvTb4mbTFJEFw,3,2.5,15217,
p3qRj-XxaG9-HmPImM3cTw,13,3.0,15237,
FB33W3bwg3ADcIJOcLLz0w,14,3.5,15234,
_d69ooWJ_7AXYQRvVNSjmQ,12,2.0,15237,
6mCGUhgh2qzXAW5MyRzRSw,3,4.5,15232,
BPNt2-i1TeeZ__OzCnAjDw,4,4.0,15090,
40-eN4XnHWSpERxbjW8rcA,3,5.0,15210,
SSQTjbJ_EhEsQYK7bWT81A,3,5.0,15017,
ms5PkuOnLUrjEZqh7v9INw,5,4.0,15218,
OpPXqUdMR_PKxvvpaRZAwQ,3,3.5,15210,
zyRhwC9zs34LeYYfGc4gBA,33,4.5,15222,
1LG3HQ-FTeyAASK0lWmB_w,7,4.5,15222,
ohHDnTYRjHfp8yCjqT88UQ,3,4.5,15220,
LuMCa7PoB2tv9mvY8zjexQ,11,4.5,15219,
NYagmOZuL6Z_4Z1dafyXeQ,10,3.5,15090,
rXKzE4Iraz7vGWovWW-aBA,35,4.0,15222,
FLLpzuZh6d-UNWWph9M36g,21,5.0,15229,
59sv6bcwj8XFMclG5KBwNQ,6,2.5,15241,
qWMGMCPQoyRq7NpQ78ntmg,32,4.0,15211,
rUrv8zP2UENSO7FRQCOtmQ,9,3.0,15668,
x6IffPPcCWOnVA40_joQVA,6,3.5,15205,
mVbGnu5VsAG79b0fMoKItA,11,2.0,15222,
w4Y1229heT8UhymA-27VJw,8,3.5,15136,
c5IRneNTJOVtIYpmK-Z_6Q,6,3.5,15213,
NLemG07ml_MHltQeg92Zkg,3,1.0,15237,
_tiKfLS7EVk0hIRzVC6Lrw,4,5.0,15218,
7LkgfuhLVeQZ4qHHq86JKQ,5,3.0,15213,
G_fTKpSQJAApnZ5SRRA51Q,15,5.0,15233,
cmCSiSCmTCCH5zVkF1UiJg,9,5.0,15209,
r-cWjV9E2um9s1WLcdHdIA,5,5.0,15108,
Dz6OoIWRHAk0aIS1YlmT8w,4,3.0,15237,
-OHi0FOlVjVkdOhJQdTNOA,4,5.0,15213,
HPusHUfbk5hwmFDYN5ipyw,3,5.0,15206,
j2kjfjODIZyNPxAu1Dow6A,53,3.0,15226,
Tbc1mZfO3PZTsv3caeF82A,3,5.0,15017,
GmyFrB4wEvnfwJM9KyoZ-w,56,4.5,15222,
5g34OEtu3vXwe653ClzQjw,4,3.0,15219,
Eh62Dy75XExPDC8BnvGnKg,3,3.5,15237,
2PtEHw5u6BJU2oUYTrDEMA,3,3.5,15205,
4eFIA7tRr1-YYsxG35uSTw,3,1.0,15071,
gsgiyjbBs6hWfxQ4rFeEYA,27,3.5,15136,
1jMtot685bxNT7oeSTNCaA,42,4.5,15208,
ipYW9E26u7pUmTGu_r7ElA,3,2.5,15202,
I-D4qEtJJ4okSLrLKxMMRw,3,4.0,15238,
yx9KEIyG5bMeDTG3XJXcoA,60,3.5,15232,
ZVn-BsaV0j45GONpcy6PZA,8,4.0,15228,
9M13M8YhFrKeLEG86xfWMw,3,4.5,15202,
jpn329BeGpfAa9n1uPYOrA,62,4.0,15203,
SgsC2QjARdDAtt3gUzFBBw,4,1.5,15116,
XxmziAeRqMKwsDjyyjVgeg,94,4.0,15213,
FECs_6bYwt0-i8BRWwrKxA,19,3.0,15203,
dmiSOfKvwfjNHMQddKGG_Q,3,3.0,15025,
ly-slsCrHbIlCAc2dHXk5Q,15,4.5,15213,
u74oHV8oJEicEbdFTrK0uA,26,3.0,15203,
0yFe_kQiynisvahzVuq6Mw,6,1.5,15275,
eDusRHhrFW_Y555LjQrlzw,9,3.5,15146,
c5NHHW0sNm7eaQBwvQJkkw,73,3.5,15642,
ssmIZA9wuZxtTVTEuBeF0Q,13,5.0,15222,
uQvGeb0hMeNRQu6oJv0k2A,16,3.5,15143,
BaF_ZzOV8dd48cxm_wpvpQ,3,3.5,15132,
19G3_NRQ73JGqrZW2hCscg,6,3.5,15232,
MYlBYc1OA4Uyf-Z5z2kaSQ,12,4.5,15146,
SSOG-T0sA2UlQkhqkkHBgQ,24,4.5,15203,
_xmdTcSv1a2V_4PqTzc7NA,9,5.0,15146,
knsHSC6T4F5gTQqR8tdz7Q,7,1.5,15146,
njdz0sOFfsawcBi6jpKNhA,16,3.5,15237,
frzr45GkGcHNgISNXm3rqA,8,3.0,15236,
5LtZLznMWTNsciWBU3zg2g,86,4.0,15237,
VBQK4jwC5ZC7JbQiSADW2A,10,4.5,15237,
IX6i-HkXR16yd4wCckejdQ,3,3.5,15146,
CdrIw6JSvzXkGpEcjG1sKA,5,4.0,15221,
gjSOLX7d8EmbMi86Me7s1g,89,3.5,15222,
p_tb6c-DEIp6xVutn3Id8w,3,1.0,15102,
2d9yZ11uVa83OEQWxe4vlQ,34,4.5,15207,
Rx3HFeL4isUA86lklQwzdg,3,2.0,15220,
coo8SbhOO8RtPKznMwwTMw,9,2.5,15205,
xNew4MJEDPJPGgZoZTo_1w,7,4.0,15668,
BON3_933ajVx0vIodTEUBA,4,4.0,15221,
UnsOYAx1DvJRh1OxUtEJ1w,30,3.0,15108,
LbuanqODVEi5Mh37b0A-XQ,11,5.0,15216,
NY-dJnxsSHIIcUSbI2dbjw,3,5.0,15236,
YofFCzlnuyvOFoFigg7k1Q,6,3.0,15044,
T9va11v5HvQDnEXO9k838A,57,4.5,15222,
_laY6Ba-VWXCR6xg7LVtuQ,64,2.5,15234,
CUCXgBntRrZP4DGRgPtBuA,3,3.5,15143,
ftx72aqADrNYmOlMytdtCg,6,5.0,15003,
HBuaznlnySWD3KUBZiBXJg,6,4.0,15232,
6p39JCOx1L054G9jM10-5g,4,5.0,15213,
5idHlOd78PQH93RWIM6KYA,55,3.5,15232,
3nmHVtQbqFccjr-nBholOA,29,4.5,15146,
wqAAYpz_CmEUpWqXZjfjRw,5,3.0,15148,
oQ8pVck8supAH-nDnkYdOg,3,2.5,15231,
CnOofgeoVqkHAkSgClQ_FQ,7,4.0,15206,
xeAaqg3fP3vMfhbqwPadJg,3,4.5,15116,
d8lfILAK-lOiVi9fjvuzwQ,3,3.5,15218,
vYO5yc5BuE9HteASZ-jQ0g,6,5.0,15136,
DrbY96jCL1UqV0Eq2YkN6g,27,3.5,15136,
iKU6-AJM5fIROvEeb1tBPg,6,2.5,15120,
JO9OPy1Tipb9JX9FEZnMaA,10,4.0,15108,
CZ1kXH2dKd5CXYvhJamhUA,3,2.5,15225,
Cxd_KV4-10gcPjId5uSZNA,26,4.5,15218,
UzrhDLsNAo89kxvzerpW9g,3,2.5,15237,
s_wNeqPAdFPsmTHFg0eyDA,3,5.0,15213,
Ul6JwluSTm12PVDIqnNaTg,546,4.0,15222,
k4Vhhh4h4cNCQmnxWiy79Q,11,4.0,15106,
LprNAY4S7Vthc-hnqLI3Pw,84,4.0,15201,
64TkYK313qPSuOR8aVHdkg,4,2.0,15139,
SgOG77GB4hWwzlfzcjwcqQ,3,3.0,15238,
QzoHxxiHH1HDOATbMK4odw,9,3.0,15220,
0NRpgFl9N1cbli_8P-d2YA,6,5.0,15222,
2LlcHXzAIY9gTwrm94WR2g,3,2.5,15090,
w-d7muoTy-UToHpUOo0Kvw,3,4.5,15203,
PfWICSDacktzZziho4ubYA,3,5.0,15275,
TwPSiv5n_yprOKhXm8ho5A,3,3.5,15126,
Zo3fwmOUaDpKvUhLNp9erA,40,3.5,15146,
vvuvtBw2hwTDr2B7WnlXig,7,3.5,15229,
0aC1_rN0scdHkAy_dDSMWA,6,2.0,15223,
o5Q2GhnTYWLXpmf71bGx3A,4,5.0,15222,
ftkUQCPM-wFu55Ou-BzFgw,7,3.0,15122,
oCxmsvKbLr2Ggj31XjR-2A,15,2.5,15017,
KNe0vpiAU9KH5h0c1mueoQ,3,4.5,15120,
_TpCxbJjrgmL05hyD8Vxpw,8,4.0,15015,
_C-KsbyON91RH6cWKUfT5g,30,4.0,15139,
F-lUIN9jFeiX2kXpiA2gTA,23,1.5,15222,
xZUv_nDWvl8g0toyAbzXDQ,3,5.0,15222,
Ti1_Kfd5RvRoonRo98BGcg,3,2.5,15216,
gITBefKO65DKNcCFQp424A,17,4.5,15131,
SNjpjXPEA2GBXSl1ka47cw,17,4.0,15213,
qZrxUBythgmmPMvikloWgg,25,3.5,15237,
-s73VTMP33ld4P0TzvdVwg,59,4.5,15232,
EZldFGSWB9L4syoY-b8-uA,10,2.0,15120,
xYZefYQ777honVZnlcD3vQ,55,3.5,15232,
2Ezp_HYCIVE-h7hpBBvtxw,6,4.5,15143,
8aK1a_kBBp3l6n3yUtEUiA,5,4.5,15143,
Zgfvh8mqR8IK1_rQ95UZ4w,3,4.5,15213,
tWNQrXhdl22IVCqJ98rd4Q,5,3.0,15219,
zEFd_yIK2fXxH_ZA_W_8Hg,13,3.0,15217,
DiSARzaWBeNyB4oU047TcA,186,4.0,15233,
URrpT6jipHmoiJ6ITOPEeQ,15,4.0,15222,
xWMHdA0BGHsDmjezp4pf0Q,12,5.0,15217,
d8sa2rNeam32L5ZZeKTL2w,3,1.0,15205,
olmBwhgSRmZ4hKYZaV9OiA,5,4.0,15135,
qdP8RCPCS9pxN0V0i4l2Aw,5,4.0,15003,
K6AKMjAdCSe8xllsbyeL9Q,46,3.0,15213,
s6UuwfRfSVmMKmzmaDGqmw,4,5.0,15201,
wpqXQMhXP0vIp3rpwmP6jw,25,5.0,15228,
l4Zil0zJGIjvRRatlI2QRg,3,3.5,15108,
xhPdBbduivnHYTnoM0K1Bg,9,4.0,15146,
ugtJwJGlbsYLXPknyiFi8A,3,1.5,15217,
vaj3ucCSmZ3TS1JZGpwHcg,5,3.0,15239,
NbT7iIVr8rz6tglE7tYTAg,5,5.0,15218,
62b0uHo9uaSsoOMQFG55jg,9,2.5,15222,
JQgw2do8AGOLQ-9xzabajw,7,4.5,15146,
dWVdagUK60qFoTTmOz696w,9,4.0,15232,
N89OsRm5RNnRFrL08gZJJA,3,3.5,15017,
SIRp4uIraoe-lVT90fSRCA,21,2.5,15222,
5Y18eps2VRmnXaBgzoKW_A,26,3.0,15317,
5kYvHKRLEyYXqLkiY9OrOw,8,4.5,15108,
binxaEJbbYLTrscA7nlB1w,5,4.0,15017,
OXrFWgoz533T8tMRemkiww,252,4.0,15228,
mEnJaayTlrP1WYPBWNhkUg,36,4.0,15090,
JALpYzMTlwiIcp1s9R4QIw,57,3.0,15222,
7RP9tIc5YjxSM0QK6u1Hsg,7,4.0,15220,
cqnwiAFrdGiGOrUNmfmJrg,13,4.5,15108,
GTx0p6R141T9poHVXOWVYw,7,3.0,15068,
JxilwMA07rK8UDTvVUi55w,4,4.0,15217,
CXtJOhJwVH8I3ji_R6i02Q,8,3.5,15224,
Xdd6CNWA5RFvsweTbQ47Ow,13,3.0,15146,
VG2Tu9i-ZOwTVlUktTGE9w,8,3.5,15226,
jVVFxEGwoA1ooH7wIvnB-Q,4,5.0,15213,
h3WGTFwDmvmZAMCG0gEa1g,7,3.5,15238,
atANfuJE3Lou9Y9ClSW1WQ,9,4.5,15224,
t56j4QBIw-HdNnqw7Cq6kQ,3,5.0,15238,
ooinhDB9ORWrG82UFdEO4w,3,3.5,15642,
smu9rSDReosvutpJ1qMHqg,18,4.0,15205,
jppxrDQLXr4Nk8cV7IGlcw,206,3.5,15222,
MfSSmUjgxwbGVXf4G8m-lw,3,4.5,15203,
AW_OAlFOz59Fo7ndhFGS2g,8,2.0,15213,
r8R8w0YZdfwghP5rAJk0iA,3,4.5,15044,
kDkiFkPVc-fWDN3nzn8Pew,3,3.5,15207,
ozpU3iVUBbEFePwxSKfYAw,9,3.0,15275,
Tc0okkldQiVUOdeocZUV4g,43,3.5,15108,
5QIICikdjyCqKS6hgkgjiQ,18,4.5,15212,
S6dARuOrrOXd4xSiTHti8g,89,3.5,15217,
qsHU5Bgt1-w87H1lZ5T_Jw,5,4.0,15025,
B8n3jqzUCvVq27WfdwZCrg,36,5.0,19355,
HU7bpjnp7lU-4bVDlphqLw,15,4.5,15222,
eYrzpAsJIpwxM1Wpf39a2A,42,3.5,15222,
iiUu1e8FNkfoSBA9JomqdQ,3,3.5,15129,
xOKtNH9WwADKrvqc8pBORw,3,4.5,15642,
EgW-kEqxP83MlVl06Qn21g,45,3.5,15237,
cPZ5ugSrVrqnqD5ZsJhnpA,17,4.0,15213,
7pvBk5tFPiVLqTlxo7p-Fg,3,4.5,15217,
e5i0_FVBlNfUZpJay2MH-Q,3,3.5,15203,
mgUStR-yCayCIRxBOGo1hQ,20,1.5,15241,
GnQd57GU7wpCmFI7wPkEJw,3,3.5,15122,
PKnJO6iXVuZrH8QwWTm40w,6,2.5,15234,
J8982jxXiX_zlx7dREgUqw,4,2.0,15215,
5gXk0hdWrnJ-4hwTL5cIcg,12,4.5,15148,
8211fpftJRpBkcJY48QN6Q,5,4.0,15668,
xs2T1Kg76coxAzc6-ojTag,7,4.0,15238,
orxSu4nzmxatxqcWsQaN2A,3,2.5,15205,
QKVCm-Cv-fFVVNAq2vwaDg,6,4.5,15243,
FiP7mCGs-qelOSmapmbt1A,67,4.0,15301,
ax8kuBZVtC0_eCn_rN_-6A,36,2.0,15203,
EtrZ4fDhhKhs10iQmtKeKA,3,5.0,15228,
XmFWejD8Nnt9fmhGUQcNig,3,5.0,15108,
OtXY4iRnA5M1g1L0hifEbA,17,4.5,15205,
rjntiFQT7sxfYNIhgY46rg,8,4.5,15668,
9YmWoqNThtkYTc72_N0zfQ,17,4.5,15225,
zpRSyrDdrhciCGtkL2hE-g,13,3.0,15317,
NkJhXMFCenXeHi2Wh0ZH7Q,3,5.0,15317,
35L86iWOPAjEVIvXRp1WCg,13,3.0,15137,
EW90_lZ7E2RKT9Y-NGSVMw,28,3.5,15146,
JF1SNzrkiQdlGYOwtOjl9w,4,3.0,15317,
l-LdRz-IWlX8N7lSfdSDPQ,5,2.0,15025,
G5L6eVZR5Cmi-ZkyQZ3OAg,8,3.5,15203,
E15K7EPTDNtbeOL9OI5p6Q,4,5.0,15210,
rCaO3t3Nelnu1cWwA-ENZQ,11,3.5,15217,
Tl_jT2a0bRMac5_YW65GPg,34,3.0,15122,
g5SZgd_2OmtnBOHVXS57og,8,3.5,15332,
cfnYxbg2O9EfOcB0Vt-cyg,4,2.0,15208,
FYR3nVpNvY2X6dBu1Yp-8A,3,5.0,15237,
jBKJMUcMuBmHqe5_U7GQ0Q,83,3.0,15237,
IwkYVrex1g2ICAw_0ZxWfQ,8,5.0,15203,
al2hUXHYPUyWndls5azong,69,4.5,15203,
9i4-YXeWkLIFg3lQ26cjVg,3,4.5,15317,
9wm8Q1W_0_7Ka_AWBK5c7Q,18,3.5,15108,
ppEqfztC-myjxz-xpdwtrQ,4,4.0,15143,
Ou1eo0K1F3AReNg2Z3kjYQ,8,3.0,15668,
K4lruao6uX8UpYNqlyQhSQ,8,4.5,15202,
YadN7pDaK36He8mslyy5xw,6,3.5,15237,
Fmw0uBCrRVk0qyq8pmZifw,8,5.0,15122,
PCBoQojHP4_M1bsMKD1-7A,6,5.0,15232,
BIqsItY0vyOshMpJ0I4cPg,211,4.0,15217,
2mINRT7Po-OOQvnurvoPeg,5,5.0,15215,
pEjXieTk_BuogUhuBTIn6w,25,4.0,15221,
1PaDesdAzYWGOuuyXBCEHQ,3,4.5,15131,
2bWvHWLHRnMgEufaRuggeg,13,2.5,15222,
J6QgshhTJ0cyxuiZLYtC6g,4,4.0,15202,
q3WM390QvPS-ncZkj2oQlQ,6,2.0,15235,
M3dFX_aoI55CAcRoNJjCeg,6,1.5,15102,
QUZSf2-ttKbpNErrMlH8qg,5,5.0,15203,
oUaKaYklKsM-mWFRzfH_ig,5,3.5,15237,
wRw0LbdKK2aU7ZfPF_uG1w,3,2.5,15146,
cVM5NsLWZM75VxAP4t9GzQ,10,2.5,15120,
Myz1J05PNN_4BCmEIKr1Bg,3,5.0,15219,
PvtAsnMf-oeNmkvdwRmEpw,39,4.5,15236,
x1QXTfnxYdXCu8aVmCYmGQ,4,5.0,15206,
c19Me4yU09FI7m2QzX-Adw,27,5.0,15201,
Ea1J7amATgs_L6Ny40jp3g,3,1.0,15090,
7UG7SJ7zr6FSgKNX2lINfg,9,3.0,15220,
uV2HVSRXJMqGsF9Br2VnvQ,82,4.5,15224,
Eg9CtoXpz4XHugZy1SDeBg,29,4.5,15203,
iuAaxB_4awLIZmWZTeeqFg,36,4.5,15222,
u4l0efVfxp9vTbQAC0LvsA,3,2.0,15220,
50pVtN734QXvtRh6IDiapw,12,3.5,15231,
kCmAZL3AHOHCcXZTCjBjcw,9,2.5,15317,
gjspovtLvvlhJPJjdOwKbw,11,5.0,15222,
njmcKc7_7evWjUcrutdRkg,3,4.5,15226,
4UOSOolbb1dtvxBmNIm0zQ,13,3.0,19355,
0UH2Swv5cV1xmyE8E8A2Kg,10,3.5,15203,
6SgAFVbpOR7mD-qsuqbGmw,16,4.5,15219,
9EKJAK_Bt7POH2h9JzHhhw,27,3.0,15203,
sMJAUZNU6u4iNvpmaLgx_g,49,3.5,15219,
BvxVmvXUml5laYUQ0XqklA,5,4.0,15106,
qT8nS-YU_mXL-bzBeiNXKQ,3,5.0,15222,
8fKTbPc5OTcahMAuJD9E1A,4,5.0,15201,
e0blPZYr39r3ohUDFA-MnQ,44,3.5,15201,
B5lW4nNQmPlz0ne0Qws-sw,3,4.0,15238,
dG-N36uSMeoqCrU27At-Qw,28,3.5,15224,
JpU4vB4twBCe73VN-S7ARA,5,3.5,15216,
fepTvfOWE9rroiJeETRFdg,10,2.0,15206,
jpcNlUthmvO5FKavaXFrug,6,5.0,15223,
g2CMpjM8bBNQOQPIi4DKIw,6,3.0,15201,
Ueuo4VdUlDFoeHixYXccpQ,25,2.5,15232,
h7ZW6c1Vi9V6_-gd2Ch_4g,5,2.0,15213,
ydNQHa6kiJXQuRnjhULITg,7,3.5,15120,
