business_id,review_count,stars,postal_code,checkin_count
OFaMjL9nLF-A51KHNW8nfg,55,4.0,44221,43
5qAnki509wBtMeabE3jUHA,60,4.5,45069,31
NFdIlNhZzGfJdWGczrbeew,16,3.5,44135,5
Hb7mHNnGD0dyJs2hScihOA,17,3.5,44133,9
YfuL93FEOMxevS_ij8HyDg,3,2.5,44095,
HFFN5YvKTb6ERYYLS3YnoQ,15,2.0,44256,30
HPtTqirOkZArADg2FLr0eg,8,3.5,44111,112
PHceo653FqAeQHHrvvaMjA,69,3.0,44145,59
9ugDQKcdy-zwmQxCgOpyhA,3,3.5,44021,1
MIYssRjXVuwGQ7B6iHXQ2A,3,5.0,44022,
vFXQh-tfcZdZwn0Tot2vkQ,4,3.0,44129,51
nI36UCs4cQUNxbMO5BxrUg,13,4.0,44115,44
6RG4mCwJZjw_AuK42CfZCw,3,3.5,44136,31
b6X5RIYdtV23R-P-iBdJWA,3,2.5,44022,
iX2rl6mNNu2TjoRbiX6wSQ,11,4.5,44022,8
sQET538GN5CKPZFawdu4lA,41,3.0,44141,72
ZJws7NLX6y9soGFJEfpnbA,7,2.5,44094,9
D3GgPF08lX44wSmk0CIKvQ,52,4.0,44023,44
eSl_XaTWJBW03uwJnwd0Eg,3,3.5,44095,8
G-Hx1iJXOtoFWVAG3nlScA,4,4.0,44110,21
qxH9baGib0pWu8rRRw3g3Q,4,5.0,44139,
RpQf-1WIkwyu0d2HHo9LVQ,3,5.0,44060,5
mBFNXtibtGG__MmrH5kl7g,3,1.0,44112,1
bANAMVwSMR-UAA54WdRsIA,7,3.5,44012,9
N96XqVT073fTRsHUY2oekA,8,2.5,44223,3
CKHtkJjifNoH-rz9cNMFYA,12,3.5,44135,6
F2pfjAZ_3dMTGCKv6c5wOw,654,4.0,44113,979
PydIKMgdT2tc8oonmOp4pQ,11,5.0,44115,14
DvNrkTSTR81TCSWsyTtO2g,7,2.5,44121,22
VaW4q0Rc3tfYOkYx4HCe_Q,3,4.0,44087,
7taeK-GgqcV2l8jvm3C38A,26,4.5,44113,12
fMGGlY9MhlZZOSvgagBB0g,6,5.0,44102,62
S_AWFTa_ZGEjxROou7DImw,4,4.0,44054,11
N5w41qCOYCxhmMX5C2XgUg,3,3.5,44135,11
5N9fuksQRaVIQuUIojrobw,3,3.5,44223,1
uFqC_ZlwX7Mvgk7Lz_BCHA,4,2.0,44144,6
IHYqkS2xEZLBS5J9iez_lQ,3,2.5,44123,8
TRgT7-WCdqKZWzMshEzk9g,7,3.5,44095,10
o4d2KulJmwsMPr4ao8OcFw,3,2.0,44129,
XHK_1UM4CBZQ7RemDFr1mQ,81,3.0,44240,96
9PXXXS5RkiziVlKU_tVyVQ,4,5.0,44236,
ZUkdycNnqRowmwkiENqVTg,8,4.0,44241,4
se2a2QaJi8Yx_KjE1r-_sQ,17,2.0,44134,17
wgrgeVG_UuxEeN18FHodIQ,3,4.0,44113,6
zb1yPP0rl0kmfXUvR9ykWw,6,5.0,44060,1
1LbvFwxbLepIpDasI-Pshg,10,2.0,44115,20
ajCLNse9PXoZniKna0S69Q,30,4.0,44128,126
TGHA6zoJ_kSAO2cMO0uqRw,3,4.5,44233,
Z2DfSarCDPuE8u10MlWjog,8,4.0,44095,
Hl_RQeOOaEjWvO7eGkb1Lg,3,1.5,44011,50
86Nva-2rMDMTEtjUZx5toQ,4,4.0,44202,5
H0ivwG7v-ZrpJTJ-gmQ2jA,6,4.5,44070,10
XsNZjavZcWPi-TtNnW7aIg,7,1.5,44129,36
UeKaHOLZATrb1H-XW3AiFQ,12,4.0,44113,55
oeQaMFH0VoC2b_24x0smMA,48,3.5,44236,137
Qt6JXfytkDbNgTOfuIIpxw,3,1.5,44137,1
vFx__bMen1IMy0i7vNN-kg,5,1.0,44256,7
zaNUKJT5Hj0whp21rCaB3g,13,3.5,44241,16
EWKjkBKWYvzxom_7dX96yw,3,4.5,44221,
7YegqehRsQUpNlFRn5wa-Q,15,3.5,44130,28
Ma5IzVahq-Z_UVB-ysDdjg,4,5.0,44130,3
A10Hj-KMk5zqTyJ1zY8ahg,7,4.5,44286,
1A3uYPr5QrPZmBEy4e1UxQ,4,3.0,44107,
yGoA3jHUWfRzx8c6BiF5Ng,4,4.0,44102,2
vUf4Zs8vaZy8-GU-Yi4H6A,6,2.5,44017,39
b_gg7MhA4dHUrwHws_F1aQ,35,4.5,44130,64
b7pkopqvDr7A7S7hlqp6cw,5,3.0,44133,14
KPtTjH3Hos_eN_mpZ_vTFg,3,2.5,44107,26
E7Y2XFkTdKCXZyOSuv1lHQ,22,4.0,44221,13
gNER9lE1Ma9FLm9MBsvYgg,482,3.5,44113,2180
5NO93Alq6uTjDW0-EnpLhw,4,4.5,44138,1
Ad8XwrgDieWREuFky2vyJQ,5,5.0,44113,2
ZhV9yYH11AJRIR2Y7iuG0g,3,3.5,44087,51
UeyHx5LMFjjI4d-NTYkX9Q,3,2.5,44062,3
6SiPjEfeWnxbrg-8hXBRxQ,19,4.0,44011,16
c4G9rErT75GCjyzQpPBmSw,8,3.0,44240,8
iFfSUhyv0yRIiBt8y0A_xA,9,3.5,44224,53
xRC2O1i4xQMqqrkKSn7uRw,12,4.5,44044,15
wEaP8mu9YWr7J8URER0fcA,8,3.5,44122,43
IlXPOLMUHdXOCM24duEYSQ,29,2.5,44224,77
N-kiKG_FR2jXwpue-UO2XQ,3,3.5,44129,12
bsp8y-bElM6xWrXkLKT9IQ,6,5.0,44136,3
EpevibK07169qXIbjwogXA,12,4.5,44116,
DlPo03BheM-u-9UzzJu5pw,7,5.0,44145,11
gh1SlGYzKT1vStfLY9vhBg,12,3.0,44087,
ogMu1NbY_6HuWN7ATrMfDQ,13,3.0,44134,8
63zYz1NqVbsS0KqUfB9Etg,17,3.0,44107,91
q7g0fdH6GedufoAqyrkeLg,3,5.0,44124,5
ihTl21FfAYXzGoM-Gu8U3A,122,4.0,44122,197
fxw_kCJJDSQDtY7QJ66Fog,16,4.5,44135,61
52zKWMgc5daw1gMcmfiApw,13,4.5,44107,53
dHELUDc_3R3FoEZ3HYcn2w,8,5.0,44256,6
LkbZSfAvVd7yAogbya_uaQ,18,3.5,44070,15
AzUPBAGiWS4qc-NKppwS5g,4,2.0,44124,3
yxAqVnzd-ls9i2OxlCoRzQ,5,3.0,44111,215
hvOwOnYXplAJBHFv7V_2IQ,3,2.0,44077,
OhMtEGOGXUqz05avA4b-1Q,22,3.0,44060,45
J4tO07oCDhwP3rdcgjjdxg,74,4.0,44124,38
57bY-ZGo3bDVu-ejh6pb1Q,3,5.0,44132,
cfsXuDfeSX24tInGNEoc2A,9,3.5,44106,18
7EA1Vl-tgJdRISZ30MCybQ,8,4.5,44021,11
SVEwhgNw54wySYMQoa94gA,28,4.5,44130,53
7hw4nGHXKvJtAxqUTsR2Aw,3,4.5,44113,6
KQtfsNwgy5zEu4jBdOyXnA,5,3.5,44128,9
ElrXmZtAzZM6k4YeZ1kppA,3,3.5,44149,
rschLsESGfreHfWWJcd6eA,39,4.0,44113,83
2bGCupC5mfHmEaor4pZaqg,3,5.0,44130,1
RXYbsN0FgaiTXZqSO2s7nw,42,4.0,44236,70
XvMLSxZYHMAoIDqWQROwDA,8,2.5,44223,3
6PPoODoXUyMULipVWnpJWw,42,3.5,44223,22
_Y13P59dGTpV7b8xKktLeQ,3,2.5,44104,5
DoWLGxBbR24_0r7mpGg__w,25,3.5,44202,21
VodyCVoc3QUoEsi0rv0opg,32,4.5,44114,38
XCBHRifN6A5sLhxqN9Fssw,10,3.5,44122,25
N91MHsm5DLIKoFkcxhHOOQ,3,4.0,44118,5
INe0mqdNy-3tVux3EEN-dg,7,5.0,44077,
QtvW7CJBRT8Buoh9hLqB6g,5,4.5,44224,2
5hVqzufhpkK8_ShufCcJaQ,15,4.0,44333,22
XbyJziwbpnHRs1LQj1xBDA,3,4.5,44122,
4hMyLTu8hO6pLire2GnwvA,6,4.5,44060,2
Rc_VuwiDDQeIa4TzG8imQw,4,1.0,44133,9
ShXv0WmHV0cnJEpz6Vh6hA,11,4.5,44122,32
MMVeH3KdMUaN_uziGuh5mg,5,4.5,44118,3
UEEDnMulA6q6I_q9HDxpEA,8,2.0,44224,20
cyIUABtOaxJoJXTQVPj8DA,12,4.0,44087,56
h7Mw3lNMGttGNlNs68Bucw,104,4.0,44107,249
Rt7gjrTceO86sCtnS8Td0g,45,4.5,44115,90
Sw9oAAws-yK03xAfi0KMjg,18,4.0,44124,47
lGwKi7xkvi8RioFtiu4S4w,3,2.5,44035,11
Dk4OSK10FgL-KwqRY0JpoQ,3,4.5,44107,1
61GHh3kCz6RUmmNvUp47HA,13,4.5,44221,32
Fkckopw1GL4cQzh9Buv6DA,11,2.5,44070,92
fsUx41nc_F2WW5WI4QCGYA,3,3.5,44054,
XFfdbztn6qAHKz50-bsiZg,5,5.0,44102,
eZ423jsTh3g9QTt2w-UTyg,14,4.5,44262,29
yFdYAhGIGzQtp-CRKiR9aQ,31,4.0,44092,77
RCESpRPACUdI44Stu9isLg,3,1.0,44017,
XgUlUmrktr2Um2gczYeYpg,4,3.0,44114,3
APPZiUz_CEvR_--qY-tbig,324,4.0,44118,1095
J-IOo6HR73wq7B_nz2rnFA,5,4.0,44011,6
pe-VJPSL51rFZPpBBAe1Bg,21,3.0,44106,54
FKcj1DmDWsRO4aOQ6i_nWw,4,1.0,44110,3
HV3qNdXYeNS_kiK2_cfWng,6,4.5,44256,28
_FXVSfNTDcQz8BmQ8vbw3A,8,3.0,44087,16
2vrx6H0pZk9zpvc4gE8c3A,5,3.0,44202,9
9bheuwB1IEEbjPyMiK6mZw,13,3.0,44202,1
qrJ1rqxjF00uHPeNJ59k-g,5,5.0,44133,
OQybCnZk7wG1YaAnlkmDlw,3,2.0,44094,6
yXztaR7FlO2qk_70XuBxZw,35,2.5,44070,182
S0iSye0rWUSjb7ZPsKru4g,6,2.5,44126,1
EUuwygxZYQlMlKmmrwPGZA,3,1.5,44212,
5MgqCkHtkofpY6LsvORIpw,9,4.5,44102,15
68c7mPI8KGl505wxFRfYWw,6,4.5,44062,7
pgJOv_KHqkZ4gsK9gM-pMA,6,2.5,44129,18
4_nQ8lLdou12ZClOoOqLYQ,13,3.5,44092,4
qfOSFYfT23CIya1KmD7EGw,48,3.5,44135,192
huNYZlOY6qbDQ3g2epTkFg,3,5.0,44107,3
lVAnRardgNKapBd-lyduHw,4,4.0,44106,44
EXIZwIxLoiPDJs-oKzgaKw,38,2.0,44111,106
gstmQyich5ToZPBNhSthmw,15,3.0,44113,14
ALUqFoEbPIXEwdX7QbyR_Q,20,3.0,44124,45
Q_zpUJa66fEgtAIfe6SJQQ,31,3.5,44103,124
WpCgQxsoQwVNDdWb88zj-w,10,4.0,44135,3
jS2KWEJD5hXHdSVXqCsJ-g,3,4.5,44221,11
dcrL22ant20s1thjdVGhLw,51,3.0,44143,19
q1Q2n4FX0BxJXoSIOQEigw,5,1.5,44001,5
p-X4GIEBcLZsXLcfDpXhEg,34,4.5,44070,21
i-Z6-b7-fHGepQE-hdPgHA,5,5.0,44333,4
uCfs8ESP0lmtGIN7IX1fxg,5,4.0,44118,
wCW_fxjF3EvkQjkOu28Y3w,9,3.5,44121,8
8U8B2E4F7u53fkfpqkCIWw,8,2.5,44107,43
WJRn5jJQKxbYnQKBDZtpTw,3,2.0,44122,145
xYx7VXbZUgMC2buFKiMBqQ,4,4.0,44111,5
p1vUHPBcYR12YL2P--tl4A,9,3.5,44146,
uNKAdToIyqgqkV-l5pI02Q,10,4.5,44149,2
_ZNNE9UX7vIyU7UNdIC0MQ,4,4.0,44118,4
E6m4j6UsjHPKmz0RG64PTA,8,3.5,44107,2
83mGJa2PVXVo5yN612XbIQ,13,4.0,44142,526
fg2nRepS0cS3xNfWYG7stA,3,3.5,44104,2
ACfokx9YuO74JJgQnXXljg,3,3.5,44115,4
ol_5PaF7AyjC3b8qeLPgiQ,3,3.5,44060,4
973nneT7EUq8p2JU5bQjsQ,10,4.0,44145,2
5KdyfLCaKi99zLIr3BdIZw,8,2.0,44060,9
k1Ku0-wsdklXdEm-I60riQ,7,4.5,44023,
0a4v5vZGwI5Jn2SwLgpf6g,7,5.0,44256,
Clzsvp5h8aGohIza4oX_kA,7,4.0,44135,1
c4zZtYOWyw0CC2GfuN8vFg,12,4.0,44095,24
EkQ0z6phMRaKFHT--6SzlA,3,4.0,44134,
PbiAS9ElbtdrE5k0zDk_gw,12,4.0,44122,4
0tYZ8Pyhwg4k76SJKg6w-A,18,2.5,44118,11
0wLKvB8ui5SZdlj-r8EWtQ,4,4.0,44026,1
Im_ED0iv40itcHgndue64A,9,3.0,44139,34
Q_HsRk3Pd7ckqUXNuMyvZg,3,2.5,44224,1
HQMbQg98scA5ErbD4WtghQ,7,3.0,44136,
OwXMxqxIy4YoprAjnoUoiA,4,3.5,44108,5
SSXCw4-gTYhXtAP1MZFXqg,3,1.0,44141,1
-8ABj9ne9hRfUvU4ivIfPw,3,3.5,44132,
VjkgY4lDrc5tiZuzGnBI1Q,5,4.5,44094,4
y3qaQyfM1SQpuiAsZDhp8A,13,3.0,44125,121
y_Xi2V_0lGbCkRuiXLHUFA,4,2.5,44134,2
k8_DBnGmh_iyUeHxVIKc-A,4,3.5,44094,1
Ux07Z9v2qQctHNX1QCWBkw,3,1.0,44333,
TcZFpLzeu46mbIBNNNVhmQ,30,4.5,44107,43
A2IazAHBBN7geFMXQjzFdw,6,4.5,44333,26
XvieoSXl12jIKHKRFHfcfA,6,5.0,44087,
JjAgJMeDeydVUqQucIvu0w,3,3.5,44060,
5yF1zQbcCBepYn8RS4S_mw,5,4.0,44111,6
AHIqvHCHD38xbB0QVsv70w,3,5.0,44256,
nmHaU6MRZ1VTfElGG5DkdA,8,5.0,44118,1
RaXras2GhbluJs68TSC3Bg,36,4.0,44256,26
epYQaWrlSHQ7nkDZT9pBRQ,3,3.5,44039,6
Y8Nut7doqyjeUtf8AN4MVg,8,4.5,44256,40
WzijsfiNKEGiMblJ8KyDbw,3,4.5,44113,12
JOUneatDuoKNk5SNc4xJMw,3,3.5,44094,
Na2HX930AMuPw5eKKy5iiQ,3,5.0,44145,6
1pz_bSQXV4od4d8H0znV7g,3,3.5,44145,21
Xac3do1EEEqtY70X_KsgzQ,4,4.0,44026,
l6M8lNhCPV4ILEG_q0QC5A,102,1.5,44109,158
RaAF9t0_Epbov-1uHfDiXg,11,4.0,44264,15
G9SOoi_tdUUeYLEzTRqPxw,49,4.0,44017,54
E6Hn-DqAAPlgSEf4Cm-_Jg,3,4.5,44139,
JnxK5dq85pivUK8J9Cyj4Q,3,3.5,44011,
bt3jsjkyw_0kIwJzmHQkzQ,3,3.5,44241,3
9GEDW1rBa5bIyAR0tXCrFg,78,3.5,44240,84
SVCUA3QkgAvSxs84KMGOew,128,4.0,44118,230
wA0g8Mgbb8JiJcw3CftI2A,13,3.5,44121,43
40Pz89IS930T3e4uwqZ7Gw,3,4.5,44109,4
GYHaejDRFdUgyRm8X_g8rg,22,4.0,44103,214
gukI5ICBC7c5hPETr_F7oA,20,4.5,44135,67
pfPC8ttNiiR5lGs51Um9jQ,20,3.0,44256,34
abmdbVcwihO30RNGK5UaQw,18,3.5,44070,118
7vIRX9Oy4nLKDNpJmIW40w,6,4.0,44147,8
AEoWScs-gYsXSUUmDbseFg,43,4.0,44095,46
5NXVAflW2KkXr09Yqq0WQQ,5,2.0,44113,14
Dc8ygQx5gXHoqYAOmRydNg,7,5.0,44120,5
9YJAM-AH9HHfRNWirRJjLg,3,3.5,44077,
gIroxzbCiNsn9qIhpGDf0Q,72,3.5,44145,141
AY0lTdlyrcIsAWDZpSNi0g,7,4.0,44107,17
7vA5WhQgKYcjo13feze8ew,17,3.0,44107,9
RBPk-zxoxcficyuCATvraw,52,4.0,44107,142
OpztY8eNvlgHNo2ziuKY3A,3,5.0,44035,18
wbWWKIA06MYwnbe8fri_iQ,36,2.5,44131,114
OIAJb0BIJ9zpFStK9QfX2Q,14,4.0,44126,7
mdUnUYQoXTouoziuLzaR0g,39,4.0,44114,44
DPpi9r4FGuR6WfeqQKL4Nw,39,4.0,44223,66
r5Lynj939xrF5WpVwzuzrw,24,4.0,44011,61
0J2QK4Hk8EvJKYGu65qH8w,6,4.5,44145,39
d0ylpYdgiUbeyHF5l081WQ,18,3.5,44224,129
MUAUcuUqyewmPgrjfBKJgg,10,5.0,44107,6
GoJiA_h4Hhc97BUkHS6ZYA,4,1.0,44114,
a0H7W1poihF8S_OQzBs8Fw,7,4.0,44024,28
jGppfjcHVyQnWYUfNpTx_Q,7,5.0,44122,4
ow0Ium7p9mrS3h68O7JgSg,5,2.0,44236,
HZ7kNoaGnQ6vttByMMRmAA,20,2.0,44146,21
wy24oS42WbrNPz8X4WaI-A,3,4.5,44070,9
vMCT-uaAcvKd_Lr8kaN_MA,4,4.0,44077,2
9Hcu2bRtzHtj4jhJB7By8g,14,2.5,44135,41
_nbIgkvf81AH2F6JWmbQvw,12,4.5,44077,14
HHotr7cL0ff-tAjqGr8yEA,3,1.5,44224,1
-1ea69SVW-MJsaGQrA48dQ,4,2.0,44056,18
YyLpvN4JVImsEEup3XhJDg,3,2.0,44130,8
h9O1Q4kEklvYdwVsffTpMA,12,4.0,44212,7
_4qndNOqaB-dDIPCI2MkCg,57,4.0,44116,84
2VUhmFkIvARpEP9B5dZo9w,17,3.5,44144,10
GOVwDZofJBn1zk0is74wHw,6,1.5,44255,9
SACtL5Udh2d3CrPI8EdWlg,3,4.5,44060,11
Iz7PEs_PooRnAsh6E5lv2Q,3,4.5,44129,1
uIhfZ0nBdax07vEcsia_OQ,4,3.0,44122,6
uT6lK4WSKCLrym6aYvuzQQ,5,4.0,44256,14
40ODoaL-9SkimM8aY8Efug,8,3.5,44256,29
Vkz7c2EDh7ydELK8Za0obQ,4,4.0,44114,5
POm0QKmIiQ6dpMXo0WXyRw,20,3.0,44060,8
MYfzKv79F01MGjTa2ILQ5A,18,3.5,44012,26
WZBvyzR0Xxbsxf8PijyGJQ,3,2.5,44106,
PLrbeJWuPlk4d0773xJ7AA,5,3.0,44122,1
UNCmhDunqOvKI3mFakVaDA,12,3.5,44122,5
D7tJ1w2KDOFUv2XgGbrpeg,14,4.5,44070,173
ss978X4omzcJjIeq6K-kag,138,4.0,44106,375
4oJOvqJQ2Zs-JKJoERIz7Q,3,3.0,44039,1
0iVIvJyTQfPCkBXII7kE8g,18,4.0,44113,57
hWQ5Nr6GvkgNQgw20wTYGQ,3,4.5,44117,1
6YC6CsXRrmPv_iwfvc9onA,10,3.0,44241,5
5e5lFXdPWUZlAzHi-AUDYQ,12,2.0,44145,18
7WoCyfFhBFVGic0fsKKXig,5,3.5,44139,
5MWWP4Kpmw0e8d2ib9G7Kg,34,3.0,44145,89
YMtesAiD7KshCHQrBdg0pQ,3,4.5,44126,2
g2lCNg_IM8_0I7K-jafRVQ,38,3.0,44136,137
qsBmqdVwuGjK3QTm4uIjIA,4,5.0,44011,23
C8jxaI_NmVpINEy0JquNZw,7,1.5,44223,4
G3TPOi70Ou_5WbEjzTo-ng,3,4.0,44109,3
ce5jUqF_dWkF3pCYN4OtOg,4,5.0,44011,5
ud4nmjsbj2-YZIfKeUj2Cg,4,4.0,44135,17
z_LKBi-nZz6FrQUu5ZTa7Q,6,3.5,44145,24
V2He16YlxsAiHYyNjjGK4g,28,3.0,44070,786
8dK-8e006F_it5bNxTVlaQ,84,4.0,44070,279
MxGk2Pxy2M0fQUV0t4bsbQ,24,3.5,44122,54
B7uZRVo_HwVgpndw2mJGsg,45,4.0,44236,47
xqMzRiPK2SkN9upGukPzYw,29,3.5,44133,58
KpKYl-rfvYLhUylIuNHg7A,4,3.0,44130,3
qwkzD5_OjQ2eYv0EIKxV_g,6,3.5,44128,3
CYIQVaW41UoDDikFluJdKA,23,3.0,44143,149
zpTyaPc6EJ_CoJdBfm_nLg,4,3.0,44134,1
iKzXIGPzUAuM2hs2RXEQFw,23,3.5,44136,25
Q5flK4fxR2roE0aCjqF_gw,17,4.0,44044,15
l7Zcx3sqs8ImCYw0jP0bMg,12,3.5,44147,25
BoPWBVezYrfmLnsGMOljBw,3,3.5,44122,7
bzrNfSmEnpquw4qv7gGLiA,6,4.5,44131,1
_DXC3fKimIJD7klfTUM5gg,4,3.0,44223,2
_ecuzP8HBsuQfYy7IR8Jyg,42,4.0,44140,79
BXz2w3mlus0xqO_4nfA9lA,23,4.0,44114,169
LtWjtnhDtZ3yOc4dFdTrjg,3,3.5,44202,2
-JirAKNUYkdAI-WkMhsq1g,5,4.0,44094,1
d5f4NLndKKW0LWUCQFGYQA,3,2.5,44144,
AWy3i2pVk09ykzXM3n2cZw,10,5.0,44109,32
PWGtzvWV5r9J9RzhhzCbMA,8,4.0,44060,5
3x1-_cgOier8eyQ1kZJ6EQ,3,2.5,44118,3
OnBpjHz0xcnfAFfRSLuRkw,3,2.5,44077,
CNqamsI8SBb5vSPDIlxUIQ,3,3.5,44129,5
ZUvdiRbne9e8zqaLRtfgGA,6,2.5,44134,6
BT7FeQ8VkpHrU9qihvGD3w,63,4.5,44111,210
nts1_37T4zyG8wTBdh9BZg,36,4.0,44070,42
X2WqtVnDBmAHfvCSB2e_6A,3,3.5,44053,6
eOhKy_V4DVWDF47G8PmiEw,12,1.5,44117,44
NBVAAdrBBWtA9fegcyJtTA,17,3.0,44147,15
kJKT12GTi5rQ4YTkzAaIDg,27,3.0,44144,139
dp7hviuh3W9o_xI0lQG0Nw,3,1.0,44236,
WegUCvo3-SOypiZaa2jpfA,5,4.0,44236,1
zkg8gqcENNWiZDIladn3rw,3,3.5,44141,10
eNTQnauT_i5a0NvlQRVBlw,6,3.0,44095,37
YhO-lGxXJ5jt8su2sJsNXw,3,4.5,44256,8
7YU-IZByVn9MZWGn9lAoiA,4,5.0,44011,5
p-7tiC02sUp1JtQNtPL31g,47,4.0,44021,90
J7D1yYA41IkJgf1M958iLA,3,5.0,44132,1
fPDBfZ4v49OBbTk-Yd41yA,3,5.0,44145,37
Zh7k_33xMSPwm0UU7LsEIw,3,2.5,44212,1
6tvX-ISsoEgcI4sNW34j3A,12,3.0,44130,4
6qsNPTQup1NuKMSmfknyKg,5,4.0,44113,3
DyMDp7k3Pphwkg1tZ2J9aQ,6,3.5,44087,12
Cn-tvkG09gaSWGif-lWNqw,3,3.0,44241,16
f9nJNel6ySgSzZvmF7l-4g,34,3.5,44116,9
SnFfIoh_CkIOHGGQE9lbmA,14,3.0,44113,52
LYofU451gRCs53t5AgS2DQ,5,4.0,44136,3
rBkWjrVl_BHiJkPg4lINrA,3,5.0,44333,6
Y4wy54uwiKqkhiZwSZNH7A,8,1.0,44017,3
HhPfXUNbKH-TevjTx6xJFQ,5,4.0,44094,30
dY_oOCE3fU50zs97SVRlrg,4,3.5,44142,9
WlpXw_fd1EQWJgyhVPj1ZA,9,5.0,44334,33
JtRKB_HJgpIHSduMSyyIkw,43,4.5,44114,91
wfhSswTlAnpzbZv6FHk-oQ,3,3.0,44035,4
6pLZrlG99_Ig8Okbsqo28A,27,2.5,44056,37
eMMLnaaS3aSn-9jkjoTAdA,45,4.0,44118,31
POcUXMxF6FXJoGKA_ZADQw,4,3.0,44146,
3NUl9h4nJBRf1mYjsPcD9w,5,1.5,44129,1
_THIu8AX6CyBmP_3p1ILfQ,10,2.0,44278,23
6lZ-WYajiFtzlzcJbmsZXQ,9,2.0,44133,27
caxzOoHXDefbG1g1G1ee8g,12,5.0,44023,21
p8p6xfFWbxN070r5qt32Rw,23,4.5,44114,8
8CeWQtAqQzB50NPzxGsnfA,6,3.0,44118,21
0ZZIqTdEb7yUa13QZLKuGQ,71,4.0,44115,277
ATW7b9wJQ92piY7ugYvOxw,3,4.5,44256,5
APYLJ-LAX5kh-PI07nWWtw,5,4.0,44256,16
ue7tVbfE3cRt14LELax2nw,4,5.0,44102,7
TC8PKqFr6JLtPlwFCfjiTQ,3,5.0,44106,1
Ou6VREZ0TZixUvl7cQy-lg,4,4.0,44107,9
9LzHHvkxpwICHNEg8kCMsQ,3,4.5,44070,5
GpaaOcznz47uOE7LxBN8Xw,11,4.5,44094,22
MN2oRaV4bZEbBIy_w7fNEQ,50,3.5,44124,74
00lLqbShBN9oScKCXBn8mw,7,3.5,44147,1
HUg3ClMK-JxjApprzuZmbg,9,2.5,44120,1
dKjYOSJzPQFs5sj6-ftvfA,5,3.0,44115,35
aPnAEP8WzjJkxyAJ59GS8Q,61,4.5,44114,56
F-XKbDpAt-a2XeVvylLR5w,9,5.0,44333,3
1gXPQJYB1zS91N2tbqQo6g,29,3.0,44087,31
0MFaQACMqDA24PcB8YKvwg,4,4.0,44129,1
5znN877UuqVHEwfDn75lAw,27,2.5,44129,83
kzQ_ddUi6fyVah-_1LFvLg,6,3.0,44286,
bhwWkioO5ROkyYQhABESfg,111,3.5,44118,178
70xIqwlxO2m1d7g0cC3Vrw,4,3.0,44333,2
ab3DTPFm0A15cxCp4PeTEQ,7,2.0,44035,5
q0uX9PT2Gx7YmsaVlfHKRQ,6,4.5,44140,14
Urylp7lx42wolD_7NawTew,6,5.0,44115,12
FclrzxwNxqUr_XHztqvrVg,3,5.0,44256,2
NxaUae0TUcMdg21MX6My4w,7,4.5,44221,19
-SBYU-U8F7GQT58y_U0lSA,3,4.5,44124,3
wTNWq7jrCZD1q2hSjUtTXg,80,3.5,44145,173
wavzW8a1VlpMPByhy9klsw,7,3.5,44147,49
UfL8w24WLUJepgZvOVnwQA,3,4.0,44264,7
OUX2fHogOBZs1-xkgXreEQ,4,5.0,44106,14
y8xW4Ps3bmVnswKdSdtB3Q,30,3.5,44135,230
bqy16ebrqbRMW0BTOnUEnA,8,3.0,44062,8
5o9_SpqHNt1cnD710JlITw,3,2.5,44144,10
UVaoufxuDXcXDvovuIIxyQ,4,5.0,44114,2
e9FftJq9v_porLZT7iSEhg,74,3.5,44139,191
911HbC7CouWQAc1bB_qDNQ,13,3.0,44143,
iwg1P6YpUzjMg17TDyZNJQ,15,2.5,44146,28
e2KSXgTjRE_gKHILXVvesg,3,5.0,44124,
cwKX37ajw4B7K7UJZ5FijA,3,5.0,44011,1
CgR2SBlU9bRey0vedrsvvQ,13,3.5,44111,277
cV44wLsyXaBrfYZ8GXg0rg,5,2.5,44111,9
WPJl2RqaQrRoX34K8MGseg,24,4.0,44145,66
LYOvzXBt8nTWW04Q8Z4Evg,4,5.0,44139,
cuYl-tgIioYVp619BlmokA,27,4.5,44114,43
z43n36rLNvkLvox16-urIA,3,5.0,44122,
quYRn_b9q_0LyOLjRssjvg,3,3.5,44001,
iWq6qeOnOS6CPmeDP9vyFQ,11,2.5,,8
ke6AaINpIFkhCiG0q4lprA,16,3.0,44101,4
U-zjAbWzLwhjiJvwpnwSOA,3,3.5,44138,
I07H_a8nNUH8YPL3nHiZBg,4,4.0,44039,225
RN1tSFQ8VQgv3Sd-fy3CEA,3,2.5,44039,5
mjNcrRmvbVOoKW4rOvm2Rw,3,2.5,44106,
KjQ8QJqGD0Jgk7Y7leprjQ,6,5.0,44133,7
HuP7V4YqBqZnSevY7EjeaQ,13,4.0,44224,12
aB_gH_5wN2A81EYQCOJvBQ,3,2.5,44070,
DBPEdc_2ql6Cubo_SJWXEQ,11,3.0,44136,50
f5KwpKjz2ZULkTaCX35kaw,4,1.5,44111,3
4cKoxvhrsuQhGMvyp4OgPw,10,3.0,44124,25
aEqe3QOyp1q-lpVqygHeeQ,13,3.5,44134,7
ozbJnrIXXOLWmriHdUnI6g,13,3.5,44129,26
H-Z3wjYrlRQ6Dw827ev3wg,11,3.5,44126,9
pW2j5fhlmuTrQ1egkKKLlg,7,4.0,44114,12
5AngBImTKcR53tEabMtAvg,7,3.5,44136,1
